4.7523957e+00, 1.1640914e+01
4.7624879e+00, 1.1708905e+01
4.7725802e+00, 1.1777089e+01
4.7826728e+00, 1.1845466e+01
4.7927656e+00, 1.1914035e+01
4.8028586e+00, 1.1982796e+01
4.8129519e+00, 1.2051751e+01
4.8230453e+00, 1.2120898e+01
4.8331390e+00, 1.2190237e+01
4.8432328e+00, 1.2259770e+01
4.8533269e+00, 1.2329494e+01
4.8634212e+00, 1.2399411e+01
4.8735157e+00, 1.2469521e+01
4.8836104e+00, 1.2539823e+01
4.8937054e+00, 1.2610318e+01
4.9038005e+00, 1.2681005e+01
4.9138959e+00, 1.2751884e+01
4.9239915e+00, 1.2822956e+01
4.9340872e+00, 1.2894220e+01
4.9441832e+00, 1.2965676e+01
4.9542795e+00, 1.3037325e+01
4.9643759e+00, 1.3109166e+01
4.9744725e+00, 1.3181199e+01
4.9845694e+00, 1.3253424e+01
4.9946664e+00, 1.3325842e+01
5.0047637e+00, 1.3398451e+01
5.0148612e+00, 1.3471253e+01
5.0249589e+00, 1.3544247e+01
5.0350568e+00, 1.3617433e+01
5.0451550e+00, 1.3690811e+01
5.0552533e+00, 1.3764381e+01
5.0653519e+00, 1.3838143e+01
5.0754506e+00, 1.3912097e+01
5.0855496e+00, 1.3986243e+01
5.0956488e+00, 1.4060581e+01
5.1057482e+00, 1.4135111e+01
5.1158478e+00, 1.4209833e+01
5.1259477e+00, 1.4284746e+01
5.1360477e+00, 1.4359852e+01
5.1461480e+00, 1.4435149e+01
5.1562485e+00, 1.4510638e+01
5.1663491e+00, 1.4586319e+01
5.1764500e+00, 1.4662191e+01
5.1865512e+00, 1.4738256e+01
5.1966525e+00, 1.4814512e+01
5.2067540e+00, 1.4890959e+01
5.2168558e+00, 1.4967598e+01
5.2269577e+00, 1.5044429e+01
5.2370599e+00, 1.5121451e+01
5.2471623e+00, 1.5198665e+01
5.2572649e+00, 1.5276071e+01
5.2673677e+00, 1.5353668e+01
5.2774708e+00, 1.5431456e+01
5.2875740e+00, 1.5509436e+01
5.2976775e+00, 1.5587608e+01
5.3077811e+00, 1.5665970e+01
5.3178850e+00, 1.5744524e+01
5.3279891e+00, 1.5823270e+01
5.3380934e+00, 1.5902207e+01
5.3481979e+00, 1.5981335e+01
5.3583027e+00, 1.6060654e+01
5.3684076e+00, 1.6140165e+01
5.3785128e+00, 1.6219867e+01
5.3886182e+00, 1.6299760e+01
5.3987237e+00, 1.6379844e+01
5.4088295e+00, 1.6460119e+01
5.4189356e+00, 1.6540586e+01
5.4290418e+00, 1.6621244e+01
5.4391482e+00, 1.6702092e+01
5.4492549e+00, 1.6783132e+01
